year,title,performer,weeks_on_chart,loudness,mean_active_notes,change_frequency,unique_chords,weighted_std,dynamic_range
1964,See The Funny Little Clown,Bobby Goldsboro,13,-18.506776760832217,4.648516320474777,1.4937685459940653,7.0,144.44169555529075,975.6332425667689
1964,The Shelter Of Your Arms,Sammy Davis Jr.,13,-14.687118515800858,4.280713519313305,1.5337982832618027,8.0,144.70022726247208,959.3116264724339
1964,The Shoop Shoop Song (It's In His Kiss),Betty Everett,13,-18.31135161897719,4.329089970755204,1.777739549286083,6.0,128.81158764015694,967.5810104566272
1964,Today,The New Christy Minstrels,13,-15.647554596597976,4.571448763250883,1.6520141342756183,7.0,101.29200858409075,764.6225071150085
1964,Walk On By,Dionne Warwick,13,-11.033694106936855,4.92173339924205,1.8167737683308618,8.0,139.9497446798481,1126.2382292329519
1964,What Have I Got Of My Own,Trini Lopez,13,-11.773110901770144,4.6835051546391755,1.5207658321060382,6.0,105.0682030823041,776.2476688226029
1964,Wishin' And Hopin',Dusty Springfield,13,-13.617538959557198,4.661012421530653,1.672498998263657,8.0,129.6983054329724,937.0355041309105
1964,(Just Like) Romeo & Juliet,The Reflections,12,-13.830323573781966,5.0433678098348755,1.9123571039738705,5.0,112.16126777155357,634.1134096820361
1964,A World Without Love,Peter And Gordon,12,-13.524504795784992,4.646981627296588,1.6762904636920386,7.0,124.85155731768924,740.1143458513594
1964,Ask Me,Elvis Presley With The Jordanaires,12,,,,,,
1964,Baby I Need Your Loving,Four Tops,12,-12.156506378940405,4.6868743047830925,1.8667964404894326,7.0,112.1061788931924,932.1897711461779
1964,Bread And Butter,The Newbeats,12,-15.492470444750714,4.6439490445859875,1.9496815286624203,6.0,138.06644324926188,727.7872974860271
1964,C'mon And Swim,Bobby Freeman,12,-9.95416824019233,4.849033063006862,2.177666874610106,6.0,85.35389882416057,677.8498760238937
1964,Cotton Candy,Al Hirt,12,-13.797957653129712,4.542747692843462,1.6625457078182135,8.0,95.58673641079604,675.2843429837325
1964,Don't Let The Sun Catch You Crying,Gerry And The Pacemakers,12,,,,,,
1964,Funny (How Time Slips Away),Joe Hinton,12,-14.037495528057155,4.542411563332066,1.210853302903512,6.0,101.12809905307768,1130.6284710748148
1964,I Wanna Love Him So Bad,The Jelly Beans,12,-9.95302225234674,4.532415945524188,1.7199602780536247,8.0,91.02119996073878,886.3999845222362
1964,I Wish You Love,Gloria Lynne,12,-8.577346171859736,3.945296793990054,1.2989101682361655,8.0,144.95166263637137,1062.283227197353
1964,Leader Of The Pack,The Shangri-Las,12,-8.431302232298753,4.552083333333333,1.5946969696969697,7.0,130.38641170719293,1099.3603226784903
1964,Little Honda,The Hondells,12,-11.389858564111105,4.854624750136289,1.9076867163365436,7.0,134.87395928102947,917.4351384338606
1964,Memphis,Johnny Rivers,12,-11.28022182940134,5.0015497323189635,1.968864468864469,7.0,103.31738971712917,894.9421418614921
1964,My Boy Lollipop,Millie Small,12,-17.24981327989022,4.571841851494696,1.766248794599807,8.0,101.81368302759499,941.030773692391
1964,Navy Blue,Diane Renay,12,-10.646833338584775,4.664290048543689,1.7451456310679612,7.0,138.4070791898029,960.3278891280897
1964,Puppy Love,Barbara Lewis,12,-16.578151821281796,4.469538875799394,1.8439919219118142,7.0,116.59372456963818,809.4908513156057
1964,Rag Doll,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",12,,,,,,
1964,Shangri-La,Robert Maxwell His Harp And Orchestra,12,,,,,,
1964,Soul Serenade,King Curtis,12,-15.812560570150957,4.586932215234102,1.8399720475192174,8.0,106.25430460669196,800.8256683987466
1964,Steal Away,Jimmy Hughes,12,-8.547493017950513,4.378682981806472,1.5507969731122202,6.0,124.49272286897421,880.7053256473195
1964,The Girl From Ipanema,Stan Getz/Astrud Gilberto,12,-14.447205342298853,4.377876351538675,1.2813972830607152,7.0,158.390936504937,883.0253187313224
1964,Who Do You Love,The Sapphires,12,-11.335127420505424,4.252387843704776,1.46671490593343,7.0,81.00577040655368,929.643329259875
1964,Wish Someone Would Care,Irma Thomas,12,-13.455419883840582,4.434827765276095,1.605331486930933,6.0,109.84011714659772,852.5248613514426
1964,You Don't Own Me,Lesley Gore,12,-10.822723949001505,4.008602150537635,1.3960061443932412,8.0,98.17457986254522,808.5888435926964
1964,(You Don't Know) How Glad I Am,Nancy Wilson,11,-13.331774325813237,4.332892610547965,1.4867048626413986,7.0,110.27065996767259,878.814823300806
1964,Bits And Pieces,The Dave Clark Five,11,-10.407652101207628,5.392689601250978,2.2928068803752932,2.0,109.31837090870346,870.3796163418455
1964,Dang Me,Roger Miller,11,-12.240704002319065,4.584390862944162,1.9750423011844331,7.0,89.34729530727896,769.5378046322935
1964,Do You Want To Know A Secret,The Beatles,11,-13.050902700356005,4.5186433954779845,1.350654502181674,8.0,136.79317849100406,785.2874118474607
1964,Don't Throw Your Love Away,The Searchers,11,-13.18988477949445,4.575731348450753,1.670417171542323,8.0,109.09320790381639,766.6592043822824
1964,Forever,Pete Drake And His Talking Steel Guitar,11,,,,,,
1964,"Fun, Fun, Fun",The Beach Boys,11,-13.838369009872295,5.276989713048186,1.946074715755279,6.0,96.68005194138631,922.2778503666872
1964,Haunted House,Jumpin' Gene Simmons,11,-18.47756545414797,4.642054815036693,1.7786431031900554,7.0,134.72767000200858,974.86476593639
1964,Hey Little Cobra,The Rip Chords,11,-12.392984507517971,4.477762672363566,1.6465333074383375,6.0,91.42620625553934,607.2636034212918
1964,Hi-Heel Sneakers,Tommy Tucker,11,-18.67238498349823,4.555710695336498,1.780508237922368,8.0,134.80014686746344,879.5410364429626
1964,House Of The Rising Sun,The Animals,11,-12.451486743002048,4.70989049191726,0.9817486528767599,5.0,107.959862167834,743.8561149463753
1964,How Do You Do It?,Gerry And The Pacemakers,11,-8.529249844958725,4.713229252259655,1.8358668857847165,6.0,86.82610510600693,667.55014734311
1964,I Love You More And More Every Day,Al Martino,11,-14.281383866946214,4.1674548957785955,1.4699597127342792,8.0,131.27485610133098,768.2002474378011
1964,I Saw Her Standing There,The Beatles,11,-10.634593737347204,4.973858007705008,1.9932581177765547,7.0,88.13028785864095,712.3089146296694
1964,I'm Into Something Good,Herman's Hermits,11,-13.686462574689987,4.654947337190328,1.921079958463136,8.0,94.94035732550493,904.212650285237
1964,I'm So Proud,The Impressions,11,-10.82913732260821,4.310101930885887,1.3191348305295434,6.0,159.80386476091738,1055.433722400168
1964,In The Misty Moonlight,Jerry Wallace,11,-19.353022038299525,4.422219124616671,1.654586005018121,8.0,112.87178442378206,782.1862655371937
1964,It's Over,Roy Orbison,11,-12.875791448015622,4.4672190201729105,1.4260326609029779,8.0,119.20739844818765,698.4401857249376
1964,"Mixed-Up, Shook-Up, Girl",Patty & The Emblems,11,-10.61125705936402,4.720270524140522,1.7369904189366898,7.0,87.66821845923577,652.3499398257337
1964,Money,The Kingsmen,11,-12.445602063974361,4.607356857523302,1.8688415446071904,7.0,109.43280745450384,836.6246592596395
1964,No Particular Place To Go,Chuck Berry,11,-13.119487502091934,4.761264482906594,1.9579459304820483,8.0,100.7260190007752,978.3234856102194
1964,Remember (Walkin' in the Sand),The Shangri-Las,11,-12.653377324786527,4.78423176707985,1.5364658402997982,4.0,129.71527007900457,881.3104641525773
1964,Say You,Ronnie Dove,11,-13.345411767086983,4.158131321239364,1.3083962112698668,7.0,102.34893944873336,842.2508688798416
1964,She's Not There,The Zombies,11,-12.502248412502256,4.5701726342711,1.5623401534526855,6.0,170.08680183226195,860.3722007749817
1964,"Softly, As I Leave You",Frank Sinatra,11,-16.123092379953217,4.237580128205129,1.4342948717948718,8.0,104.9679994389262,820.0286990421272
1964,Stay,The 4 Seasons,11,-10.154740398300078,4.913123844731977,1.942493325118094,7.0,129.24910224181446,1120.6028073925568
1964,The Door Is Still Open To My Heart,Dean Martin,11,-10.222796020768483,4.471657754010695,1.5604278074866311,7.0,83.518165655423,871.3368472764038
1964,The Little Old Lady (From Pasadena),Jan & Dean,11,-16.61781065170611,4.90066434672572,2.023726668775704,7.0,93.58339401194064,729.7928242447791
1965,Wooly Bully,Sam The Sham and the Pharaohs,18,-11.174017397386635,5.078125,2.1335526315789473,6.0,101.5259538241066,717.3517329914572
1965,"The ""In"" Crowd",Ramsey Lewis Trio,16,-12.578500404213228,4.842308141572246,1.6238757154538022,8.0,83.71575572167988,617.4892450798849
1965,A Lover's Concerto,The Toys,15,-9.398449737858344,4.639365725923771,1.8513238289205702,8.0,121.99917374739202,1031.3303603211484
1965,Can't You Hear My Heartbeat,Herman's Hermits,15,-12.990352318559223,4.831327343617562,1.8487879301576537,6.0,112.45471562683541,893.2730553421716
1965,"Hold Me, Thrill Me, Kiss Me",Mel Carter,15,-11.177848591485338,4.454982924557591,1.7305184725240608,8.0,98.9795944019704,872.2225374460139
1965,You Were On My Mind,We Five,15,-11.657638753076567,4.49551703526599,1.6515242080095636,6.0,107.30113438314191,776.712367198642
1965,(I Can't Get No) Satisfaction,The Rolling Stones,14,-11.681131928716301,5.236811866708451,2.133500470072078,4.0,86.02315952717079,679.6631933406021
1965,1-2-3,Len Barry,14,-11.714431360430455,5.281877897990727,2.452955950540958,6.0,122.6195721112173,827.4101820530469
1965,Baby The Rain Must Fall,Glenn Yarbrough,14,-14.651867868911458,5.025109970674487,1.8964442815249267,8.0,100.9385973080122,660.6083264622279
1965,"Baby, I'm Yours",Barbara Lewis,14,-14.571271633204988,4.443426975011641,1.6028247710693777,7.0,89.30243406957749,698.6685079431171
1965,Cast Your Fate To The Wind,Sounds Orchestral,14,-12.419967409477524,4.22183353437877,1.0798552472858867,7.0,140.31259429191863,802.3945949959187
1965,Crying In The Chapel,Elvis Presley With The Jordanaires,14,-15.128037294058041,4.29415522197381,1.3481315873522837,8.0,121.30335903462081,747.4896589891856
1965,Go Now!,The Moody Blues,14,-11.672891753989406,4.37259907610017,1.4906394359348407,8.0,110.31945977656937,803.7132653801837
1965,Hang On Sloopy,The McCoys,14,-14.472692796007832,4.8165247871807715,1.8575863795693541,8.0,117.80621896515625,883.9103068573796
1965,"Help Me, Rhonda",The Beach Boys,14,-12.19370048066879,4.690412065715055,1.8440614058712632,6.0,99.86775826276158,752.2632801629537
1965,"Hush, Hush, Sweet Charlotte",Patti Page,14,-16.170142334587357,4.3938461538461535,1.374153846153846,7.0,106.58747256406109,587.5204362586694
1965,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,14,-8.700503383042175,4.973876466681426,2.241421297321231,6.0,75.82081403950808,600.5042231834885
1965,I Got You Babe,Sonny & Cher,14,-10.1547696795532,4.694124772864931,1.8141732283464567,8.0,92.82621009642604,1125.9770104482097
1965,Land Of 1000 Dances,Cannibal And The Headhunters,14,,,,,,
1965,"Liar, Liar",The Castaways,14,-15.051777427439589,4.556484502446982,1.8715334420880914,6.0,99.27749597467367,824.9006490265773
1965,Shotgun,Jr. Walker & The All Stars,14,-9.11178748697743,4.86584658233724,1.8043402576302658,5.0,112.80832091211771,899.2444860011129
1965,Taste Of Honey,Herb Alpert & The Tijuana Brass,14,-16.62910002466041,4.48107431116059,1.4503200667965488,8.0,125.74328058885725,886.5589680360922
1965,The Birds And The Bees,Jewel Akens,14,-12.181409751179755,4.6663673909139884,1.6897108996229127,8.0,91.09839741121196,636.4280437379272
1965,"Yes, I'm Ready",Barbara Mason,14,-8.154801307372903,4.41714620111187,1.4550863162001366,8.0,121.83616741907457,819.0362706818981
1965,A Walk In The Black Forest,Horst Jankowski,13,,,,,,
1965,"Cara, Mia",Jay & The Americans,13,-12.138015316852156,4.248893636502365,1.4274378147413398,7.0,119.47722659444248,637.4283442501288
1965,Do You Believe In Magic,The Lovin' Spoonful,13,-11.312935527410776,4.668772060189485,1.8703325283299275,7.0,108.60184110923306,852.0873319626303
1965,Down In The Boondocks,Billy Joe Royal,13,-13.855383025092474,4.663132384126023,1.9145713420175705,8.0,122.24883436611766,945.2088163114886
1965,Downtown,Petula Clark,13,-7.857230475225509,4.2059708981435024,1.5895634721525338,8.0,134.57885970209665,967.3526528752441
1965,Goldfinger,Shirley Bassey,13,-10.38548710016281,4.564263322884012,1.8020989505247376,7.0,172.23859860614584,1104.2940329102998
1965,Help!,The Beatles,13,-10.49580267718987,4.6776968894771676,1.7779616148246196,7.0,134.0168088288538,892.378063387293
1965,I Want To (Do Everything For You),Joe Tex,13,-17.9038780916805,4.716531165311653,2.109123757904246,7.0,104.59370441165237,876.5523569343286
1965,I'll Never Find Another You,The Seekers,13,-10.853739162733257,4.58654399079931,1.7271420356526739,7.0,94.98781862106107,846.9122771454057
1965,Keep On Dancing,The Gentrys,13,-17.221884245294046,4.685606680858032,1.7334206648108728,8.0,147.10060905582858,740.7744505296035
1965,King Of The Road,Roger Miller,13,-12.837670532884665,4.512680025046963,1.5814026299311208,5.0,138.2346739176985,899.923171075211
1965,Laurie (Strange Things Happen),Dickey Lee,13,,,,,,
1965,Mr. Tambourine Man,The Byrds,13,-13.33839403676989,4.736012207527976,1.714479484571041,6.0,91.57739774676389,824.4835981664287
1965,My Girl,The Temptations,13,-14.223596245337388,4.4674940064870965,1.7080806656324918,8.0,124.30706294665204,872.2444091736361
1965,Papa's Got A Brand New Bag (Part I),James Brown And The Famous Flames,13,,,,,,
1965,Red Roses For A Blue Lady,Bert Kaempfert And His Orchestra,13,,,,,,
1965,Rescue Me,Fontella Bass,13,-15.089273416419426,4.77876590504857,1.7408674237241757,7.0,138.22718897584423,901.0569885327426
1965,"Run, Baby Run (Back Into My Arms)",The Newbeats,13,-17.462772215616887,5.001338867318249,1.9208729414914982,5.0,132.72240609042714,743.7211214017715
1965,Silhouettes,Herman's Hermits,13,-13.180532636457146,4.698065272620676,1.8491303498143443,8.0,116.20441089412287,1094.9891752654453
1965,Too Many Rivers,Brenda Lee,13,-16.533697146322552,4.477950267893942,1.4922379447726335,6.0,115.39764353810806,802.9904018740735
1965,Unchained Melody,The Righteous Brothers,13,-11.841409142924418,4.253530236067694,1.2834968200927024,5.0,106.48345017509412,854.4726154649353
1965,What The World Needs Now Is Love,Jackie DeShannon,13,-16.494766078833067,4.339566460219152,1.5259647451167222,8.0,175.60429968795063,1040.822894531609
1965,You Turn Me On (Turn On Song),Ian Whitcomb And Bluesville,13,,,,,,
1965,You've Lost That Lovin' Feelin',The Righteous Brothers,13,-12.014294945571692,4.566528497409326,1.6573056994818653,8.0,145.8075468760067,779.2287433393126
1965,Ain't That Peculiar,Marvin Gaye,12,-10.399977105656157,4.751754613984923,1.9612685209253964,6.0,93.66858623472847,1004.5963136573956
1965,All I Really Want To Do,Cher,12,-21.93513210366086,4.478141702069344,1.3583664519665617,6.0,138.02119719296508,855.7423508959085
1965,Baby Don't Go,Sonny & Cher,12,-13.214765052040999,4.409123823316437,1.2669563118513154,8.0,85.25958152482461,624.1394185810193
1965,For Your Love,The Yardbirds,12,-10.15360256118311,4.384627209838586,1.445042275172944,7.0,108.00807478174174,807.4801875073346
1965,Get Off Of My Cloud,The Rolling Stones,12,-12.215757711402803,5.169650013358269,2.206251669783596,6.0,98.78137455721435,872.5678317816684
1965,Heart Full Of Soul,The Yardbirds,12,-15.618960880711889,5.073492462311558,2.1579773869346734,7.0,132.74658889646355,881.6087022866569
1965,I Know A Place,Petula Clark,12,-13.330168638061556,4.290783149561776,1.6771275091885778,8.0,110.42918499907033,876.632870545303
1965,I'll Be Doggone,Marvin Gaye,12,-11.97340664329127,4.722888207415668,1.8742681906885976,6.0,78.25424013741744,833.636581061258
1965,I'm A Fool,"Dino, Desi & Billy",12,,,,,,
1965,In The Midnight Hour,Wilson Pickett,12,-11.655638562976568,4.836454243430987,1.9679855028692237,7.0,118.45935436797167,888.9347967376625
1965,It's Not Unusual,Tom Jones,12,-10.65775762403196,4.689031505250875,1.9338778685336444,8.0,119.27255554092424,927.0241323518393
1965,Just A Little,The Beau Brummels,12,-10.911414693861122,4.744897959183674,1.5532879818594105,6.0,159.17188373280865,859.3932501847261
1965,"Laugh, Laugh",The Beau Brummels,12,-10.930130824154366,4.497005988023952,1.7681969394544246,8.0,132.20108158854777,961.1553659372811
1965,Let's Hang On!,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",12,,,,,,
1965,Like A Rolling Stone,Bob Dylan,12,-9.693581229342486,4.4587815715622074,1.6242984097287185,5.0,73.19451792265707,601.0186317297615
1965,Little Things,Bobby Goldsboro,12,-14.639506970094947,4.9261957554640485,1.6959138422553057,6.0,121.46013100081863,1084.3575629536838
1965,Make Me Your Baby,Barbara Lewis,12,-15.732474392258013,4.3550575982326025,1.554205459996844,7.0,93.34739750920728,705.4132171171731
1965,Nothing Can Stop Me,Gene Chandler,12,-10.682652283602108,4.577540106951871,1.7953208556149733,8.0,91.45914627001537,699.3165432928275
1965,Red Roses For A Blue Lady,Vic Dana,12,-13.608372143019572,4.422123236822569,1.4669636228656273,8.0,104.37799261786743,1073.9915449209013
1965,Road Runner,The Gants,12,-12.536634247413284,5.1507260891337,1.9639459188783175,8.0,131.8984292292836,1072.4940776409294
1965,She's About A Mover,Sir Douglas Quintet,12,-12.31069571394496,4.850635339247183,1.700551426516423,6.0,87.60761473004335,851.4666646832442
1965,Stop! In The Name Of Love,The Supremes,12,-14.002386310191815,4.526256139025311,1.8491122024933888,7.0,115.19822075728875,870.5357333655758
1965,The Jolly Green Giant,The Kingsmen,12,-12.192921211381684,4.9374269005847955,1.9185185185185185,5.0,122.17256719615847,890.3741954777396
1965,The Tracks Of My Tears,The Miracles,12,-11.945281343543618,4.664851083555453,1.8410012747711206,6.0,137.12172239079212,950.385472086817
